Order No.,Order Initiation,Customer ID,Product ID,Order Delivery,Export Class,Sale($),Lead Time,Quantity Sold,Discount,Revenue, Net Revenue ,Profit,Rating
3541,27-Jan-20,14380,10004785,08/06/2020,Premium Class,799,133,7,0.3,106267,74387,41,Best
4087,16-Feb-20,13420,10002217,12/09/2020,Premium Class,511,209,205,0.3,106799,74759,489,Good
4986,29-Apr-20,17725,10002954,26/10/2020,Premium Class,713,180,305,0,128340,128340,159,Good
3814,27-Feb-20,16150,10003281,10/12/2020,Middle Class,660,287,377,0,189420,189420,154,Best
4184,09-Apr-20,15835,10000898,13/06/2020,Premium Class,934,65,281,0,60710,60710,315,Best
4050,11-Jan-20,20305,10001249,12/07/2020,First Class,969,183,352,0,177327,177327,188,Best
4490,06-Mar-20,12430,10002718,02/09/2020,First Class,697,180,79,0.3,125460,87822,182,Average
3357,30-Mar-20,10825,10002352,11/10/2020,First Class,894,195,3,0.3,174330,122031,224,Best
3051,22-Apr-20,20740,10003774,25/07/2020,Premium Class,702,94,99,0,65988,65988,291,Good
3934,29-Feb-20,12730,10000127,21/11/2020,Premium Class,643,266,193,0.3,171038,119727,446,Best
4802,02-Apr-20,14125,10003811,14/12/2020,Middle Class,542,256,340,0.3,138752,97126,132,Good
4167,23-Jan-20,20545,10002393,05/10/2020,Premium Class,968,256,175,0,247808,247808,416,Best
4867,18-Feb-20,21235,10002855,01/11/2020,First Class,933,257,346,0,239781,239781,488,Average
3509,13-Jan-20,19390,10000781,30/12/2020,Middle Class,544,352,2,0,191488,191488,385,Average
4202,04-Mar-20,19570,10002160,25/07/2020,Premium Class,642,143,165,0,91806,91806,138,Best
3393,05-Jan-20,11980,10002257,12/11/2020,First Class,509,312,365,0.3,158808,111166,129,Best
3535,22-Mar-20,13630,10004395,16/12/2020,Middle Class,525,269,296,0,141225,141225,87,Average
4331,14-Jan-20,14635,10002534,15/08/2020,Premium Class,922,214,26,0,197308,197308,64,Good
4294,17-Jan-20,17845,10003034,28/07/2020,Middle Class,732,193,104,0,141276,141276,59,Good
4002,25-Apr-20,19285,10000943,06/06/2020,Premium Class,855,42,222,0.3,35910,25137,197,Average
3313,06-Mar-20,18325,10000533,08/06/2020,Premium Class,528,94,154,0.3,49632,34742,69,Good
3126,01-Apr-20,10165,10001172,07/11/2020,Middle Class,794,220,224,0.3,174680,122276,200,Good
3965,24-Apr-20,15550,10001661,20/11/2020,First Class,942,210,195,0.3,197820,138474,354,Best
3241,13-Mar-20,15370,10004817,06/11/2020,Middle Class,663,238,134,0.3,157794,110456,239,Good
3415,15-Jan-20,11470,10003833,10/08/2020,Premium Class,911,208,211,0,189488,189488,354,Average
3325,08-Mar-20,13165,10003142,22/06/2020,Premium Class,504,106,306,0,53424,53424,469,Average
3417,08-Jan-20,21550,10001114,16/06/2020,Premium Class,588,160,112,0,94080,94080,405,Good
3753,12-Feb-20,10915,10002975,02/11/2020,Middle Class,960,264,94,0,253440,253440,286,Average
3155,17-Apr-20,19765,10003996,03/09/2020,Premium Class,938,139,115,0,130382,130382,420,Best
4983,27-Mar-20,20365,10002571,04/07/2020,Premium Class,674,99,36,0.3,66726,46708,25,Average
3840,11-Apr-20,12325,10000477,21/09/2020,Middle Class,578,163,186,0.3,94214,65950,497,Best
3864,18-Apr-20,19810,10004209,24/06/2020,Premium Class,716,67,211,0.3,47972,33580,239,Best
4417,07-Jan-20,17545,10002800,22/10/2020,Premium Class,624,289,157,0.3,180336,126235,134,Good
4722,08-Apr-20,20695,10003954,14/10/2020,Premium Class,791,189,146,0.3,149499,104649,378,Good
3948,03-Mar-20,15355,10003289,23/08/2020,Premium Class,990,173,374,0.3,171270,119889,106,Average
4061,21-Jan-20,13900,10002468,18/10/2020,First Class,981,271,219,0.3,265851,186096,370,Average
4177,13-Apr-20,13030,10001295,26/10/2020,Premium Class,507,196,294,0,99372,99372,221,Average
4768,08-Mar-20,19195,10000248,19/11/2020,Premium Class,733,256,327,0,187648,187648,353,Good
4334,03-Apr-20,20875,10004076,01/08/2020,First Class,811,120,391,0,97320,97320,52,Average
3421,05-Mar-20,19105,10004008,15/07/2020,Premium Class,981,132,243,0,129492,129492,130,Good
4518,14-Feb-20,19735,10001177,16/06/2020,Premium Class,784,123,345,0,96432,96432,379,Average
4049,30-Apr-20,21895,10001718,07/10/2020,Premium Class,719,160,390,0.3,115040,80528,484,Best
4028,15-Apr-20,13285,10004602,01/07/2020,Premium Class,839,77,225,0.3,64603,45222,206,Good
4721,10-Apr-20,12340,10000078,20/11/2020,First Class,984,224,265,0,220416,220416,458,Good
3981,11-Feb-20,11020,10004272,06/10/2020,Premium Class,938,238,19,0.3,223244,156271,307,Average
3325,24-Jan-20,17020,10001578,18/09/2020,Premium Class,765,238,142,0.3,182070,127449,211,Average
3050,09-Mar-20,12250,10003638,24/07/2020,Middle Class,965,137,220,0.3,132205,92544,133,Good
4905,13-Feb-20,10795,10002213,04/07/2020,First Class,724,142,144,0.3,102808,71966,68,Average
3774,11-Feb-20,11245,10003040,09/08/2020,Middle Class,900,180,377,0.3,162000,113400,364,Average
3155,06-Apr-20,12865,10000923,08/07/2020,Middle Class,975,93,317,0.3,90675,63473,226,Average
4547,25-Mar-20,11785,10003623,09/11/2020,Middle Class,940,229,254,0,215260,215260,405,Best
4402,08-Mar-20,17110,10000124,18/06/2020,Premium Class,937,102,106,0.3,95574,66902,134,Average
4569,19-Feb-20,15730,10004511,09/09/2020,First Class,508,203,243,0.3,103124,72187,158,Best
3046,18-Jan-20,14020,10003883,11/11/2020,Premium Class,645,298,210,0,192210,192210,263,Average
4473,13-Feb-20,19495,10002807,30/09/2020,Premium Class,965,230,389,0.3,221950,155365,202,Best
3902,15-Jan-20,11920,10002364,16/08/2020,Premium Class,592,214,378,0,126688,126688,385,Best
3924,09-Feb-20,14935,10001664,27/10/2020,First Class,512,261,285,0.3,133632,93542,86,Average
3018,31-Jan-20,18130,10003238,16/10/2020,Premium Class,903,259,308,0.3,233877,163714,333,Good
4681,23-Apr-20,14440,10001536,15/12/2020,Premium Class,617,236,341,0.3,145612,101928,12,Average
3116,12-Mar-20,19015,10004956,29/07/2020,Premium Class,647,139,197,0.3,89933,62953,363,Average
3022,18-Jan-20,11110,10003696,28/12/2020,Same Day,702,345,379,0.3,242190,169533,165,Best
4132,19-Apr-20,21325,10000551,04/07/2020,Same Day,542,76,81,0.3,41192,28834,349,Best
3985,30-Jan-20,18820,10004506,07/06/2020,Premium Class,799,129,252,0.3,103071,72150,236,Best
3981,28-Mar-20,15175,10000740,24/11/2020,Premium Class,817,241,356,0.3,196897,137828,292,Average
3922,18-Feb-20,11650,10002084,07/06/2020,First Class,607,110,278,0,66770,66770,72,Good
4294,31-Jan-20,14095,10000692,17/08/2020,Premium Class,596,199,238,0,118604,118604,82,Good
3241,30-Mar-20,10885,10000252,03/12/2020,Premium Class,982,248,136,0.3,243536,170475,14,Average
3025,17-Mar-20,14725,10004748,10/12/2020,Premium Class,946,268,78,0.3,253528,177470,349,Average
3767,11-Apr-20,12760,10000538,07/12/2020,Premium Class,868,240,397,0,208320,208320,461,Average
3156,25-Feb-20,13105,10001079,19/07/2020,Middle Class,890,145,86,0,129050,129050,285,Best
3236,16-Jan-20,11260,10003842,27/12/2020,Premium Class,542,346,104,0.3,187532,131272,126,Best
4942,22-Apr-20,20125,10000553,21/10/2020,Same Day,909,182,141,0.3,165438,115807,458,Best
3463,23-Apr-20,12445,10003469,15/07/2020,Premium Class,855,83,287,0.3,70965,49676,383,Best
3312,02-Jan-20,10780,10003790,31/07/2020,Premium Class,865,211,244,0.3,182515,127761,234,Average
3715,09-Jan-20,16945,10002202,03/11/2020,Middle Class,531,299,340,0,158769,158769,432,Average
3850,11-Jan-20,14740,10002765,08/09/2020,Premium Class,634,241,96,0,152794,152794,162,Good
3372,10-Jan-20,18910,10003692,05/08/2020,Premium Class,819,208,79,0,170352,170352,6,Average
3671,01-Jan-20,20005,10001051,23/12/2020,First Class,774,357,212,0,276318,276318,55,Good
3464,30-Mar-20,10765,10000817,14/09/2020,First Class,958,168,47,0.3,160944,112661,233,Best
4154,25-Feb-20,19135,10000952,24/11/2020,Middle Class,923,273,258,0.3,251979,176385,458,Good
3591,10-Apr-20,16840,10004597,24/06/2020,Premium Class,870,75,0,0.3,65250,45675,414,Good
4376,15-Mar-20,15595,10002982,01/10/2020,Premium Class,918,200,287,0,183600,183600,36,Good
4977,08-Jan-20,13735,10004285,11/11/2020,Premium Class,557,308,319,0,171556,171556,407,Best
3231,04-Apr-20,18745,10001391,27/09/2020,First Class,917,176,231,0,161392,161392,1,Average
4065,05-Apr-20,15040,10001944,01/12/2020,Premium Class,775,240,110,0,186000,186000,289,Average
4524,24-Apr-20,17365,10001776,25/07/2020,Premium Class,840,92,206,0,77280,77280,129,Best
3518,31-Mar-20,14530,10004145,22/10/2020,Premium Class,506,205,367,0,103730,103730,307,Good
3854,07-Apr-20,16210,10003919,16/07/2020,Premium Class,606,100,305,0,60600,60600,240,Best
3150,12-Mar-20,11335,10002001,15/06/2020,Premium Class,888,95,62,0,84360,84360,17,Average
4119,11-Mar-20,20050,10002787,03/09/2020,Premium Class,923,176,170,0,162448,162448,377,Best
3036,06-Jan-20,19630,10003123,25/11/2020,Premium Class,891,324,45,0,288684,288684,27,Best
3814,19-Mar-20,20110,10000308,26/07/2020,First Class,737,129,79,0,95073,95073,437,Good
4401,29-Apr-20,10075,10003763,10/12/2020,Premium Class,665,225,360,0,149625,149625,206,Good
3365,29-Apr-20,15535,10001866,25/06/2020,Middle Class,901,57,202,0,51357,51357,375,Best
3060,23-Apr-20,15760,10002222,09/06/2020,Premium Class,679,47,375,0,31913,31913,379,Average
3246,27-Apr-20,19300,10003971,11/06/2020,Premium Class,933,45,198,0,41985,41985,20,Best
3529,01-May-20,12040,10004036,03/08/2020,Premium Class,534,94,327,0,50196,50196,69,Average
4293,28-Mar-20,19270,10002287,01/06/2020,Same Day,929,65,327,0.3,60385,42270,292,Average
3253,21-Feb-20,16255,10001950,05/08/2020,Middle Class,926,166,108,0.3,153716,107601,245,Good
3497,27-Mar-20,16360,10001527,06/08/2020,Premium Class,652,132,34,0.3,86064,60245,159,Average
3832,19-Mar-20,14255,10003095,18/09/2020,Premium Class,590,183,362,0,107970,107970,428,Average
4427,29-Jan-20,20275,10000358,18/10/2020,Middle Class,874,263,239,0,229862,229862,67,Good
3710,26-Feb-20,15970,10004147,29/10/2020,Premium Class,862,246,162,0,212052,212052,191,Best
4299,12-Jan-20,12925,10001468,05/08/2020,Middle Class,618,206,4,0,127308,127308,360,Average
3949,14-Feb-20,16990,10000380,12/07/2020,Premium Class,651,149,66,0,96999,96999,343,Average
4433,17-Mar-20,21190,10000026,31/10/2020,First Class,709,228,196,0,161652,161652,176,Good
3945,01-Jan-20,11800,10003936,12/06/2020,Middle Class,858,163,355,0,139854,139854,404,Good
3626,23-Jan-20,19690,10002501,23/08/2020,Premium Class,757,213,225,0.3,161241,112869,129,Best
4145,08-Mar-20,21580,10001205,05/07/2020,Same Day,971,119,176,0.3,115549,80884,362,Good
4285,23-Apr-20,10630,10004141,15/07/2020,Middle Class,740,83,86,0.3,61420,42994,314,Good
3671,11-Feb-20,21340,10000632,08/12/2020,First Class,911,301,133,0,274211,274211,396,Good
3534,13-Feb-20,20155,10004864,25/12/2020,Premium Class,866,316,188,0,273656,273656,127,Average
4591,02-Jan-20,18235,10000597,21/06/2020,Premium Class,575,171,303,0.3,98325,68828,196,Good
3875,14-Mar-20,19585,10002960,26/09/2020,Premium Class,625,196,370,0,122500,122500,434,Average
4385,25-Feb-20,19945,10000919,14/09/2020,Same Day,547,202,205,0,110494,110494,383,Best
3507,07-Jan-20,17815,10001553,16/06/2020,Premium Class,864,161,206,0,139104,139104,27,Best
4668,22-Jan-20,21790,10004540,30/10/2020,Same Day,832,282,147,0,234624,234624,140,Good
3084,27-Apr-20,15880,10001714,11/08/2020,First Class,927,106,119,0,98262,98262,447,Good
3999,11-Mar-20,16225,10002298,04/08/2020,Premium Class,609,146,303,0.3,88914,62240,401,Good
4237,26-Jan-20,14770,10000315,04/12/2020,First Class,635,313,210,0,198755,198755,380,Average
4712,15-Apr-20,13255,10000936,19/08/2020,First Class,907,126,140,0,114282,114282,32,Average
4683,25-Feb-20,10390,10004768,21/07/2020,Premium Class,915,147,52,0,134505,134505,413,Best
3796,02-Jan-20,15445,10002581,25/08/2020,Premium Class,674,236,18,0.3,159064,111345,119,Best
4042,24-Apr-20,15430,10002403,11/12/2020,Premium Class,700,231,384,0,161700,161700,283,Best
4856,21-Apr-20,19250,10003087,07/10/2020,Same Day,503,169,134,0.3,85007,59505,160,Best
3114,09-Mar-20,17500,10000141,02/06/2020,First Class,965,85,272,0,82025,82025,200,Average
3948,13-Mar-20,18640,10000971,10/12/2020,Premium Class,878,272,248,0,238816,238816,479,Best
4552,24-Apr-20,13300,10001229,17/10/2020,Middle Class,783,176,120,0,137808,137808,39,Best
3714,16-Mar-20,18595,10002437,25/08/2020,Middle Class,754,162,317,0,122148,122148,96,Best
4628,10-Apr-20,17650,10004255,04/10/2020,Middle Class,661,177,395,0.3,116997,81898,67,Good
4922,04-Mar-20,21160,10001184,05/07/2020,Premium Class,970,123,174,0.3,119310,83517,147,Average
3542,05-Mar-20,11620,10002637,08/08/2020,Premium Class,730,156,309,0.3,113880,79716,382,Good
4677,04-Apr-20,12160,10000780,15/12/2020,First Class,642,255,81,0,163710,163710,185,Good
3584,23-Feb-20,20560,10003072,05/12/2020,Middle Class,733,286,372,0,209638,209638,214,Average
3706,26-Mar-20,14005,10000112,22/10/2020,Same Day,709,210,242,0,148890,148890,64,Good
3610,23-Jan-20,14305,10004171,01/07/2020,Premium Class,562,160,153,0,89920,89920,50,Average
4162,29-Jan-20,17710,10002645,10/10/2020,Premium Class,979,255,236,0,249645,249645,232,Average
3499,06-Mar-20,12100,10003784,12/10/2020,Premium Class,749,220,256,0,164780,164780,415,Good
3977,10-Mar-20,13540,10001617,23/08/2020,Premium Class,605,166,99,0,100430,100430,417,Best
4962,10-Mar-20,11395,10002439,16/07/2020,Premium Class,715,128,295,0,91520,91520,477,Average
3182,28-Apr-20,12745,10003057,21/08/2020,Middle Class,841,115,14,0,96715,96715,421,Good
4569,25-Feb-20,11485,10000849,24/07/2020,Middle Class,839,150,62,0,125850,125850,28,Good
4403,02-Apr-20,19045,10002973,01/09/2020,Premium Class,631,152,82,0.3,95912,67138,299,Good
3039,23-Jan-20,18985,10003963,04/11/2020,Premium Class,772,286,96,0.3,220792,154554,42,Average
3312,16-Apr-20,18520,10000081,17/10/2020,Premium Class,546,184,66,0,100464,100464,330,Good
3150,30-Jan-20,13495,10000726,22/10/2020,Premium Class,814,266,216,0,216524,216524,260,Best
4099,08-Feb-20,12355,10004983,13/11/2020,Premium Class,577,279,84,0.3,160983,112688,397,Good
3555,20-Mar-20,14275,10002107,07/11/2020,Middle Class,695,232,57,0.3,161240,112868,341,Good
3831,01-Mar-20,18340,10001190,01/08/2020,Premium Class,910,153,133,0,139230,139230,354,Best
4816,27-Mar-20,10315,10000682,17/10/2020,First Class,989,204,233,0,201756,201756,53,Good
4204,31-Jan-20,13565,10004545,08/09/2020,Premium Class,726,221,76,0.3,160446,112312,279,Average
3786,01-Apr-20,10720,10002557,10/11/2020,Middle Class,880,223,390,0,196240,196240,320,Good
3668,07-Apr-20,18940,10000912,27/06/2020,Premium Class,640,81,242,0,51840,51840,306,Best
3203,07-Jan-20,10435,10001837,25/07/2020,Premium Class,555,200,257,0,111000,111000,88,Good
3139,27-Feb-20,12055,10001473,23/11/2020,Middle Class,754,270,41,0,203580,203580,452,Average
3365,24-Jan-20,14830,10001835,31/07/2020,First Class,799,189,320,0,151011,151011,50,Best
3887,29-Feb-20,11530,10002245,26/06/2020,First Class,916,118,392,0,108088,108088,427,Good
4513,19-Apr-20,13550,10004483,01/11/2020,Same Day,890,196,36,0,174440,174440,107,Best
4148,07-Feb-20,20755,10000151,21/11/2020,Middle Class,773,288,381,0,222624,222624,231,Good
4296,22-Apr-20,20620,10001293,25/08/2020,Middle Class,586,125,172,0,73250,73250,421,Average
3465,07-Feb-20,11170,10000675,24/07/2020,Premium Class,951,168,379,0,159768,159768,85,Best
3065,10-Jan-20,16480,10003470,22/11/2020,Middle Class,565,317,303,0,179105,179105,413,Average
4965,23-Jan-20,11695,10004559,04/07/2020,Premium Class,930,163,371,0,151590,151590,157,Average
3136,27-Jan-20,14680,10002651,10/09/2020,Premium Class,721,227,232,0,163667,163667,182,Average
4981,14-Jan-20,14155,10002550,28/06/2020,Premium Class,938,166,222,0.3,155708,108996,249,Average
4249,03-Mar-20,18700,10000829,23/09/2020,Premium Class,666,204,91,0,135864,135864,316,Good
4535,16-Feb-20,18115,10002555,29/07/2020,Premium Class,724,164,359,0,118736,118736,475,Average
4765,11-Mar-20,15700,10003450,26/12/2020,Same Day,620,290,26,0,179800,179800,222,Best
3053,15-Jan-20,20950,10004665,08/09/2020,Premium Class,580,237,5,0,137460,137460,472,Good
4442,12-Mar-20,12220,10000369,21/09/2020,First Class,522,193,242,0,100746,100746,99,Good
4319,01-Apr-20,19225,10001590,20/11/2020,Premium Class,753,233,362,0,175449,175449,230,Good
4251,15-Feb-20,12850,10004909,11/06/2020,Premium Class,656,117,235,0,76752,76752,32,Best
4085,30-Jan-20,11770,10004357,22/07/2020,First Class,942,174,30,0,163908,163908,157,Best
4145,06-Jan-20,14500,10000387,12/11/2020,Premium Class,533,311,114,0.3,165763,116034,383,Best
4232,17-Apr-20,21355,10001308,11/11/2020,Premium Class,828,208,16,0.3,172224,120557,292,Average
3732,29-Mar-20,16180,10002734,18/10/2020,Middle Class,916,203,320,0.3,185948,130164,16,Best
4849,13-Apr-20,13975,10004587,15/12/2020,Premium Class,526,246,344,0,129396,129396,244,Best
3703,15-Feb-20,19255,10004833,13/10/2020,Middle Class,606,241,181,0.3,146046,102232,400,Average
3887,28-Feb-20,21535,10001847,06/11/2020,Middle Class,639,252,41,0.3,161028,112720,328,Average
3201,08-Feb-20,12460,10002045,11/10/2020,Premium Class,933,246,211,0,229518,229518,227,Good
3430,18-Jan-20,14965,10004671,25/08/2020,Premium Class,984,220,161,0.3,216480,151536,208,Best
3531,02-Jan-20,16825,10003569,12/10/2020,Premium Class,977,284,222,0.3,277468,194228,98,Average
3675,04-Apr-20,17575,10001752,29/06/2020,Premium Class,537,86,355,0,46182,46182,98,Average
3346,26-Apr-20,17095,10003356,21/07/2020,Premium Class,813,86,37,0,69918,69918,483,Best
4174,08-Mar-20,14170,10003727,01/11/2020,Premium Class,550,238,240,0,130900,130900,150,Best
3529,16-Feb-20,14545,10001635,10/07/2020,Premium Class,655,145,190,0,94975,94975,96,Best
3314,02-Mar-20,12085,10003663,06/06/2020,First Class,687,96,240,0.3,65952,46166,468,Good
4839,31-Jan-20,14260,10004722,22/09/2020,Premium Class,830,235,72,0,195050,195050,155,Good
3303,16-Jan-20,17005,10002210,20/10/2020,Premium Class,782,278,321,0,217396,217396,262,Best
3021,26-Mar-20,10255,10003196,07/06/2020,Premium Class,587,73,5,0,42851,42851,382,Average
3012,28-Mar-20,17935,10002017,20/06/2020,Premium Class,608,84,71,0,51072,51072,283,Average
4316,25-Mar-20,15350,10003829,04/12/2020,Premium Class,820,254,129,0,208280,208280,166,Good
3922,10-Apr-20,15190,10000697,24/11/2020,Premium Class,568,228,117,0.3,129504,90653,346,Best
4512,15-Jan-20,12115,10004691,01/10/2020,First Class,870,260,160,0,226200,226200,107,Best
4963,07-Feb-20,10045,10000948,16/09/2020,Middle Class,816,222,96,0,181152,181152,428,Best
3355,29-Apr-20,11290,10000223,10/07/2020,Premium Class,517,72,19,0,37224,37224,9,Average
3100,24-Feb-20,18370,10000062,13/09/2020,First Class,924,202,58,0,186648,186648,307,Best
4894,04-Feb-20,13535,10003404,15/06/2020,Premium Class,853,132,280,0,112596,112596,173,Good
4666,15-Mar-20,16465,10004233,19/08/2020,Middle Class,563,157,11,0,88391,88391,39,Good
3147,18-Apr-20,14860,10002834,24/08/2020,Middle Class,692,128,40,0,88576,88576,83,Good
3130,07-Jan-20,10600,10003761,24/06/2020,Premium Class,965,169,373,0,163085,163085,472,Best
4953,22-Apr-20,20035,10004665,01/06/2020,Premium Class,811,40,301,0,32440,32440,195,Average
4554,14-Apr-20,17890,10001196,29/08/2020,First Class,531,137,182,0.3,72747,50923,219,Good
3034,26-Mar-20,16120,10002981,22/10/2020,Premium Class,825,210,343,0.3,173250,121275,390,Good
3771,14-Jan-20,18955,10003601,26/07/2020,Premium Class,518,194,343,0,100492,100492,70,Best
4001,09-Jan-20,21880,10002003,07/11/2020,Premium Class,974,303,181,0.3,295122,206585,310,Best
3465,03-Feb-20,16375,10003016,18/11/2020,Premium Class,695,289,312,0.3,200855,140599,409,Average
3072,08-Mar-20,10105,10002246,11/07/2020,First Class,898,125,317,0.3,112250,78575,322,Best
3636,09-Mar-20,14905,10002890,01/09/2020,Premium Class,558,176,242,0.3,98208,68746,247,Average
3826,21-Apr-20,11305,10003626,06/10/2020,Middle Class,906,168,189,0,152208,152208,170,Average
4781,05-Feb-20,20815,10002412,19/10/2020,Premium Class,866,257,224,0.3,222562,155793,216,Average
3261,23-Mar-20,19540,10003183,24/07/2020,First Class,879,123,83,0.3,108117,75682,105,Best
3253,01-May-20,12835,10002319,18/10/2020,Premium Class,519,170,85,0,88230,88230,99,Good
4953,14-Feb-20,20530,10001246,11/10/2020,Premium Class,684,240,147,0,164160,164160,47,Average
4626,11-Feb-20,17920,10001815,16/07/2020,Premium Class,669,156,60,0,104364,104364,54,Best
3914,10-Feb-20,19030,10001876,08/08/2020,Premium Class,758,180,204,0,136440,136440,262,Average
4126,21-Apr-20,20440,10000673,13/06/2020,Premium Class,926,53,32,0.3,49078,34355,414,Average
4465,30-Jan-20,21085,10002075,24/07/2020,Premium Class,996,176,82,0,175296,175296,100,Best
4382,20-Apr-20,17425,10003691,17/06/2020,Premium Class,542,58,115,0,31436,31436,283,Best
4602,14-Mar-20,17320,10000157,14/08/2020,Premium Class,838,153,278,0,128214,128214,211,Best
3670,13-Apr-20,18610,10004227,15/07/2020,Premium Class,789,93,50,0.3,73377,51364,223,Best
4999,05-Jan-20,18085,10004127,10/11/2020,Middle Class,506,310,240,0.3,156860,109802,315,Average
4140,08-Feb-20,16495,10002758,18/08/2020,First Class,667,192,202,0.3,128064,89645,435,Good
3624,11-Jan-20,16390,10000532,28/08/2020,Middle Class,786,230,261,0,180780,180780,407,Best
4392,14-Mar-20,18685,10003709,31/12/2020,Premium Class,899,292,231,0.3,262508,183756,381,Average
3196,27-Mar-20,12505,10003166,06/06/2020,Premium Class,673,71,375,0,47783,47783,81,Good
3076,04-Mar-20,17770,10004835,01/06/2020,Premium Class,598,89,271,0,53222,53222,387,Best
4173,13-Mar-20,12655,10000159,28/07/2020,Same Day,890,137,288,0.3,121930,85351,192,Good
4905,11-Feb-20,12640,10001242,28/10/2020,Premium Class,905,260,133,0,235300,235300,230,Average
4947,14-Feb-20,21370,10003433,30/06/2020,Premium Class,567,137,386,0,77679,77679,178,Average
4806,23-Feb-20,15220,10003187,15/07/2020,Middle Class,899,143,262,0,128557,128557,102,Average
4262,05-Mar-20,15790,10002763,11/12/2020,Middle Class,840,281,150,0,236040,236040,494,Average
3458,27-Jan-20,19000,10004239,28/11/2020,Premium Class,649,306,226,0,198594,198594,91,Good
4648,06-Mar-20,10540,10004782,02/11/2020,Premium Class,698,241,369,0,168218,168218,367,Average
3422,19-Jan-20,10855,10001185,03/08/2020,Premium Class,579,197,164,0.3,114063,79844,480,Best
3461,21-Jan-20,21400,10003270,05/06/2020,Premium Class,976,136,165,0.3,132736,92915,433,Average
4490,06-Mar-20,18925,10002421,04/12/2020,First Class,884,273,65,0,241332,241332,61,Average
3446,22-Mar-20,14425,10002923,03/08/2020,Premium Class,610,134,111,0,81740,81740,15,Best
3845,13-Mar-20,18175,10001128,08/11/2020,First Class,701,240,106,0,168240,168240,23,Best
4283,05-Apr-20,15655,10000520,25/09/2020,Middle Class,597,173,395,0,103281,103281,160,Good
4505,13-Apr-20,11890,10003832,10/08/2020,Middle Class,941,119,169,0,111979,111979,185,Average
4116,07-Feb-20,13270,10000409,13/08/2020,Middle Class,955,188,251,0,179540,179540,117,Good
3411,26-Mar-20,15085,10004389,22/10/2020,Premium Class,882,210,69,0,185220,185220,473,Average
4412,23-Feb-20,11425,10000946,22/11/2020,Premium Class,873,273,110,0,238329,238329,130,Good
3476,15-Feb-20,10150,10001546,17/06/2020,Middle Class,836,123,80,0,102828,102828,144,Good
4756,11-Feb-20,16075,10000791,05/06/2020,Middle Class,729,115,259,0.3,83835,58685,195,Good
3619,11-Jan-20,13750,10003739,08/06/2020,Premium Class,677,149,287,0.3,100873,70611,179,Good
3617,01-Mar-20,20470,10000771,06/07/2020,First Class,751,127,63,0.3,95377,66764,63,Average
3309,08-Feb-20,12190,10002615,29/11/2020,Premium Class,735,295,93,0,216825,216825,58,Good
4009,18-Feb-20,10840,10000327,27/11/2020,Premium Class,784,283,10,0,221872,221872,108,Good
3029,16-Apr-20,18100,10003286,03/11/2020,Premium Class,644,201,207,0,129444,129444,40,Good
3879,24-Mar-20,21460,10003772,13/11/2020,Same Day,617,234,119,0,144378,144378,359,Best
4737,01-Apr-20,21805,10003338,08/07/2020,Same Day,613,98,18,0.3,60074,42052,31,Best
4924,13-Feb-20,18295,10002116,16/11/2020,Premium Class,942,277,146,0.3,260934,182654,129,Good
4200,03-Apr-20,19480,10000422,08/12/2020,Premium Class,622,249,306,0,154878,154878,235,Best
4434,26-Apr-20,13390,10002685,30/07/2020,First Class,632,95,398,0.6,60040,24016,358,Good
4343,07-Jan-20,17395,10004963,21/10/2020,Premium Class,942,288,382,0.3,271296,189907,194,Best
3986,05-Mar-20,15385,10000174,21/06/2020,Premium Class,874,108,274,0.3,94392,66074,407,Average
3394,03-Jan-20,15160,10004875,09/06/2020,First Class,630,158,270,0.3,99540,69678,213,Best
4683,07-Apr-20,17275,10000305,26/07/2020,Premium Class,718,110,135,0,78980,78980,120,Average
3292,10-Apr-20,18400,10001459,17/08/2020,Premium Class,662,129,194,0,85398,85398,398,Good
4531,10-Mar-20,21280,10002445,26/10/2020,Premium Class,584,230,280,0.1,134320,120888,145,Best
3275,28-Jan-20,11380,10000213,25/12/2020,Middle Class,557,332,143,0,184924,184924,461,Best
3160,23-Apr-20,15010,10001797,18/07/2020,Premium Class,960,86,375,0,82560,82560,450,Best
3624,12-Jan-20,12280,10003848,15/06/2020,Premium Class,660,155,25,0,102300,102300,254,Best
4647,15-Mar-20,21100,10000755,09/07/2020,Middle Class,533,116,144,0,61828,61828,38,Good
3854,21-Feb-20,18055,10000550,11/11/2020,Premium Class,621,264,192,0,163944,163944,105,Best
4873,14-Feb-20,18505,10004521,14/11/2020,Same Day,705,274,265,0,193170,193170,426,Average
3544,19-Mar-20,19645,10003655,06/07/2020,Middle Class,651,109,216,0,70959,70959,410,Average
3994,29-Feb-20,20455,10003779,06/10/2020,Middle Class,849,220,326,0,186780,186780,167,Good
4443,01-Mar-20,13930,10002701,09/12/2020,Premium Class,811,283,203,0,229513,229513,288,Average
3913,04-Mar-20,18760,10002799,13/12/2020,Premium Class,681,284,261,0.3,193404,135383,361,Good
4269,02-Jan-20,14995,10003582,19/08/2020,Middle Class,726,230,358,0.3,166980,116886,252,Best
3957,29-Jan-20,14950,10004666,17/11/2020,Middle Class,612,293,40,0,179316,179316,152,Good
4331,10-Jan-20,12790,10002312,05/09/2020,Premium Class,949,239,140,0.3,226811,158768,314,Average
3961,23-Apr-20,15205,10002320,14/07/2020,Premium Class,793,82,369,0.3,65026,45518,20,Best
